id,node_id,company,get_time
180,MDQ6VXNlcjExMjA1MDQ4,MICROSOFT,"2022-10-27 09:04:52.000000"
181,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
182,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
183,MDQ6VXNlcjUwODYzMjI=,FACEBOOK,"2022-10-27 09:04:52.000000"
184,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
185,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
186,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
187,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
188,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
189,MDQ6VXNlcjIyMzk2MTY=,NVIDIA,"2022-10-27 09:04:52.000000"
190,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
191,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
192,MDQ6VXNlcjE2NjAzMjcx,PYTORCH,"2022-10-27 09:04:52.000000"
193,MDQ6VXNlcjc4Nzg0OTcx,PYTORCH,"2022-10-27 09:04:52.000000"
194,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
195,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
196,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
197,MDQ6VXNlcjg5MDYyMjU=,NVIDIA,"2022-10-27 09:04:52.000000"
198,MDQ6VXNlcjE2NjAzMjcx,PYTORCH,"2022-10-27 09:04:52.000000"
199,MDQ6VXNlcjE1ODI0Mzgy,PREFERREDNETWORKSINC,"2022-10-27 09:04:52.000000"
200,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
201,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:04:52.000000"
202,MDQ6VXNlcjIzNTY1MjEz,INTEL,"2022-10-27 09:04:52.000000"
203,MDQ6VXNlcjQ0Njg5Njc=,GOOGLE,"2022-10-27 09:04:52.000000"
204,MDQ6VXNlcjE3MDA4MjM=,PYTORCH,"2022-10-27 09:04:52.000000"
205,MDQ6VXNlcjE1ODI0Mzgy,PREFERREDNETWORKSINC,"2022-10-27 09:04:52.000000"
206,MDQ6VXNlcjE3NDMzMDEy,CEREBRASSYSTEMS,"2022-10-27 09:04:52.000000"
207,MDQ6VXNlcjQ0Njg5Njc=,GOOGLE,"2022-10-27 09:04:52.000000"
208,MDQ6VXNlcjI0NTk0MjM=,QUANSIGHT,"2022-10-27 09:04:52.000000"
209,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
210,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
211,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
212,MDQ6VXNlcjE0ODU4MjU0,FACEBOOK,"2022-10-27 09:04:52.000000"
213,MDQ6VXNlcjkzNzYxMDQ=,MICROSOFT,"2022-10-27 09:04:52.000000"
214,MDQ6VXNlcjQyOTI1MTk=,MICROSOFT,"2022-10-27 09:04:52.000000"
215,MDQ6VXNlcjY4NDk3NjY=,QUANSIGHT,"2022-10-27 09:04:52.000000"
216,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
217,MDQ6VXNlcjIyMzk2MTY=,NVIDIA,"2022-10-27 09:04:52.000000"
218,MDQ6VXNlcjM2NTk5NjI=,FACEBOOK,"2022-10-27 09:04:52.000000"
219,MDQ6VXNlcjQ0Njg5Njc=,GOOGLE,"2022-10-27 09:04:52.000000"
220,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
221,MDQ6VXNlcjkwNDI0OA==,AMD,"2022-10-27 09:04:52.000000"
222,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
223,MDQ6VXNlcjI0NTk0MjM=,QUANSIGHT,"2022-10-27 09:04:52.000000"
224,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
